capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,date_diff_days
12000138625024,0,79.0,83041848.0,97.0,0.0,100.0,3.0,100.0,0.0,80.0,94022808.0,90.0,9118.0,100.0,0.0,100.0,2.0,100.0,167.0,100.0,546.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,8
12000138625024,0,84.0,241145312.0,94.0,0.0,100.0,5.0,99.0,5336.0,85.0,325794485.0,90.0,9595.0,100.0,0.0,100.0,4.0,100.0,132.0,100.0,673.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,4
8001563222016,1,77.0,147462736.0,95.0,0.0,100.0,4.0,100.0,0.0,95.0,3043358775.0,85.0,13490.0,100.0,0.0,100.0,4.0,100.0,13.0,93.0,15440.0,42.0,42.0,100.0,24.0,100.0,24.0,200.0,0.0,0
8001563222016,0,68.0,60679144.0,85.0,0.0,100.0,9.0,100.0,8.0,90.0,1065370541.0,97.0,3388.0,100.0,0.0,100.0,9.0,100.0,1.0,99.0,3358.0,28.0,28.0,100.0,32.0,100.0,32.0,200.0,0.0,2
8001563222016,0,68.0,157451432.0,91.0,0.0,100.0,5.0,100.0,3208.0,94.0,2662039977.0,74.0,23346.0,100.0,0.0,100.0,5.0,100.0,0.0,97.0,6550.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,25
4000787030016,0,100.0,0.0,141.0,545.0,100.0,17.0,100.0,0.0,100.0,0.0,98.0,18218.0,100.0,0.0,100.0,16.0,100.0,176.0,100.0,176.0,214.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,3
12000138625024,0,82.0,164554936.0,97.0,0.0,100.0,3.0,100.0,0.0,86.0,411024923.0,89.0,9831.0,100.0,0.0,100.0,2.0,100.0,89.0,100.0,476.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,29
8001563222016,0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,99.0,11126.0,100.0,0.0,100.0,1.0,91.0,11558.0,91.0,11558.0,193.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,18
4000787030016,1,117.0,159704856.0,92.0,0.0,100.0,10.0,100.0,0.0,82.0,198332868.0,70.0,26658.0,100.0,0.0,100.0,10.0,100.0,0.0,96.0,9619.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,0
12000138625024,0,82.0,152872840.0,91.0,0.0,100.0,7.0,100.0,0.0,81.0,128659820.0,87.0,11545.0,100.0,0.0,100.0,6.0,100.0,127.0,98.0,4539.0,44.0,44.0,100.0,0.0,100.0,0.0,200.0,0.0,17
8001563222016,0,100.0,2415280.0,92.0,0.0,100.0,4.0,100.0,16.0,96.0,3739946879.0,84.0,14831.0,100.0,0.0,100.0,4.0,100.0,0.0,93.0,14654.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,3
12000138625024,0,79.0,84446616.0,98.0,0.0,100.0,2.0,100.0,0.0,90.0,932872472.0,93.0,6955.0,100.0,0.0,100.0,2.0,100.0,74.0,100.0,393.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,22
12000138625024,0,78.0,59745960.0,89.0,0.0,100.0,9.0,100.0,584.0,89.0,757071637.0,93.0,6972.0,100.0,0.0,100.0,9.0,100.0,95.0,100.0,751.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,30
4000787030016,0,117.0,165292384.0,92.0,0.0,100.0,14.0,100.0,0.0,87.0,491646877.0,66.0,30043.0,100.0,0.0,100.0,14.0,100.0,0.0,94.0,13801.0,37.0,37.0,100.0,32.0,100.0,32.0,200.0,0.0,12
12000138625024,0,78.0,65923808.0,91.0,0.0,100.0,7.0,100.0,0.0,86.0,388768478.0,97.0,3146.0,100.0,0.0,100.0,7.0,100.0,35.0,100.0,962.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,5
12000138625024,0,84.0,236822464.0,98.0,0.0,100.0,2.0,100.0,0.0,84.0,248041205.0,98.0,2282.0,100.0,0.0,100.0,2.0,100.0,24.0,100.0,876.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,20
12000138625024,0,78.0,58306664.0,94.0,0.0,100.0,5.0,98.0,10088.0,81.0,113695739.0,87.0,11547.0,100.0,0.0,100.0,4.0,100.0,142.0,99.0,2889.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,16
12000138625024,0,83.0,201299824.0,96.0,0.0,100.0,3.0,100.0,0.0,90.0,977961894.0,92.0,7321.0,100.0,0.0,100.0,3.0,100.0,74.0,100.0,376.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,26
12000138625024,0,77.0,45824096.0,96.0,0.0,100.0,3.0,100.0,0.0,89.0,730433464.0,94.0,5648.0,100.0,0.0,100.0,3.0,100.0,54.0,100.0,732.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,25
8001563222016,0,81.0,136685200.0,99.0,0.0,100.0,1.0,100.0,0.0,96.0,4102154197.0,85.0,13708.0,100.0,0.0,100.0,1.0,100.0,36.0,97.0,6669.0,43.0,43.0,100.0,0.0,100.0,0.0,200.0,0.0,8
8001563222016,0,83.0,181075328.0,96.0,0.0,100.0,3.0,100.0,0.0,94.0,2424004740.0,90.0,9406.0,100.0,0.0,100.0,3.0,100.0,2.0,93.0,15145.0,50.0,50.0,100.0,48.0,100.0,48.0,200.0,0.0,7
12000138625024,0,82.0,153301072.0,96.0,0.0,100.0,4.0,100.0,0.0,86.0,403734708.0,89.0,9999.0,100.0,0.0,100.0,3.0,100.0,94.0,100.0,532.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,7
8001563222016,0,77.0,54068032.0,96.0,0.0,100.0,3.0,100.0,0.0,65.0,3345036.0,85.0,13710.0,100.0,0.0,100.0,3.0,100.0,31.0,97.0,6071.0,47.0,47.0,100.0,0.0,100.0,0.0,200.0,0.0,20
4000787030016,0,114.0,61593848.0,94.0,0.0,100.0,6.0,100.0,0.0,88.0,773622205.0,66.0,30049.0,100.0,0.0,100.0,6.0,100.0,0.0,94.0,12590.0,35.0,35.0,100.0,40.0,100.0,40.0,200.0,0.0,32
4000787030016,0,101.0,233952600.0,91.0,0.0,100.0,17.0,100.0,24.0,81.0,132720498.0,66.0,30254.0,100.0,0.0,100.0,17.0,100.0,0.0,1.0,255172.0,25.0,25.0,100.0,8.0,100.0,8.0,200.0,0.0,1
12000138625024,0,83.0,197986904.0,96.0,0.0,100.0,4.0,100.0,512.0,87.0,548956406.0,87.0,11615.0,100.0,0.0,100.0,3.0,100.0,126.0,100.0,577.0,30.0,30.0,100.0,64.0,100.0,64.0,200.0,0.0,24
4000787030016,0,119.0,223352448.0,94.0,0.0,100.0,6.0,100.0,0.0,87.0,565349126.0,66.0,30483.0,100.0,0.0,100.0,6.0,100.0,0.0,95.0,11583.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,29
12000138625024,0,82.0,170236432.0,98.0,0.0,100.0,2.0,100.0,0.0,85.0,350060440.0,89.0,9806.0,100.0,0.0,100.0,1.0,100.0,118.0,100.0,465.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,27
12000138625024,0,77.0,50234696.0,94.0,0.0,100.0,5.0,100.0,0.0,88.0,570661747.0,87.0,11930.0,100.0,0.0,100.0,4.0,100.0,137.0,100.0,777.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,32
8001563222016,0,83.0,182980992.0,91.0,0.0,100.0,7.0,100.0,0.0,96.0,3779271466.0,86.0,13059.0,100.0,0.0,100.0,7.0,100.0,57.0,98.0,5086.0,46.0,46.0,100.0,0.0,100.0,0.0,200.0,0.0,22
8001563222016,0,81.0,124098400.0,91.0,0.0,100.0,7.0,100.0,0.0,94.0,2651592422.0,85.0,13533.0,100.0,0.0,100.0,7.0,100.0,14.0,96.0,9951.0,45.0,45.0,100.0,0.0,100.0,0.0,200.0,0.0,11
4000787030016,0,100.0,0.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,98.0,17687.0,100.0,0.0,100.0,4.0,100.0,169.0,100.0,169.0,187.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,12
12000138625024,0,83.0,184337168.0,89.0,0.0,100.0,10.0,100.0,0.0,82.0,142495702.0,88.0,11165.0,100.0,0.0,100.0,9.0,100.0,136.0,99.0,2603.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,21
12000138625024,0,77.0,48968736.0,97.0,0.0,100.0,3.0,100.0,0.0,85.0,307837703.0,89.0,9997.0,100.0,0.0,100.0,2.0,100.0,98.0,100.0,541.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,18
4000787030016,0,119.0,205171864.0,92.0,0.0,100.0,8.0,100.0,0.0,87.0,474757320.0,67.0,29144.0,100.0,0.0,100.0,8.0,100.0,0.0,95.0,10185.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,23
4000787030016,0,109.0,23319920.0,96.0,0.0,100.0,4.0,100.0,16.0,87.0,498775151.0,64.0,31602.0,100.0,0.0,100.0,4.0,100.0,0.0,75.0,50508.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,30
12000138625024,0,84.0,231654704.0,93.0,0.0,100.0,6.0,100.0,0.0,84.0,266270742.0,89.0,9806.0,100.0,0.0,100.0,5.0,100.0,139.0,100.0,473.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0,14
4000787030016,0,119.0,225449504.0,95.0,0.0,100.0,5.0,100.0,400.0,87.0,659162541.0,62.0,33802.0,100.0,0.0,100.0,5.0,100.0,0.0,82.0,36282.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,23
12000138625024,0,84.0,243549576.0,96.0,0.0,100.0,4.0,100.0,224.0,85.0,306061620.0,89.0,9829.0,100.0,0.0,100.0,3.0,100.0,104.0,100.0,549.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,2
4000787030016,0,119.0,226344096.0,91.0,0.0,100.0,9.0,100.0,0.0,87.0,517645761.0,66.0,30310.0,100.0,0.0,100.0,9.0,100.0,0.0,94.0,13775.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,17
12000138625024,0,83.0,191721128.0,99.0,0.0,100.0,1.0,100.0,0.0,90.0,972111465.0,92.0,7314.0,100.0,0.0,100.0,1.0,100.0,77.0,100.0,384.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,33
12000138625024,1,81.0,115125136.0,94.0,0.0,100.0,5.0,100.0,0.0,81.0,129008308.0,87.0,11531.0,100.0,0.0,100.0,4.0,100.0,152.0,99.0,3422.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0,0
12000138625024,0,100.0,1295208.0,97.0,0.0,100.0,3.0,100.0,0.0,84.0,263379158.0,90.0,9600.0,100.0,0.0,100.0,2.0,100.0,159.0,100.0,658.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,26
4000787030016,0,120.0,237454144.0,94.0,0.0,100.0,6.0,100.0,0.0,87.0,569389980.0,66.0,30307.0,100.0,0.0,100.0,6.0,100.0,0.0,93.0,15298.0,35.0,35.0,100.0,64.0,100.0,64.0,200.0,0.0,33
8001563222016,0,82.0,149943456.0,92.0,0.0,100.0,4.0,100.0,0.0,93.0,1848776773.0,75.0,22720.0,100.0,0.0,100.0,4.0,100.0,2.0,93.0,14364.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,23
12000138625024,0,78.0,58694592.0,99.0,0.0,100.0,1.0,100.0,0.0,78.0,13069843170.0,98.0,2056.0,100.0,0.0,100.0,1.0,100.0,29.0,100.0,519.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,26
12000138625024,0,83.0,202341384.0,94.0,0.0,100.0,5.0,100.0,0.0,85.0,286669482.0,89.0,9815.0,100.0,0.0,100.0,4.0,100.0,112.0,100.0,465.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,7
4000787030016,0,116.0,110639008.0,95.0,0.0,100.0,5.0,100.0,0.0,81.0,120454095.0,70.0,26307.0,100.0,0.0,100.0,5.0,100.0,0.0,74.0,53185.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,15
8001563222016,0,81.0,114580328.0,98.0,0.0,100.0,2.0,100.0,272.0,96.0,3661239242.0,86.0,13058.0,100.0,0.0,100.0,2.0,100.0,41.0,97.0,6282.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,17
12000138625024,0,76.0,37549824.0,90.0,0.0,100.0,8.0,100.0,0.0,87.0,523340472.0,87.0,11771.0,100.0,0.0,100.0,7.0,100.0,143.0,100.0,1556.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,18
8001563222016,0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,99.0,11126.0,100.0,0.0,100.0,1.0,93.0,8909.0,93.0,8909.0,250.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,15
4000787030016,1,118.0,198994416.0,91.0,0.0,100.0,16.0,100.0,0.0,86.0,460469667.0,70.0,26638.0,100.0,0.0,100.0,16.0,100.0,0.0,96.0,9627.0,28.0,28.0,100.0,112.0,100.0,112.0,200.0,0.0,0
12000138625024,0,77.0,49953792.0,92.0,0.0,100.0,6.0,100.0,0.0,84.0,247960249.0,89.0,9824.0,100.0,0.0,100.0,5.0,100.0,136.0,100.0,482.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,19
12000138625024,0,80.0,112197280.0,97.0,0.0,100.0,3.0,100.0,0.0,86.0,425942124.0,87.0,11770.0,100.0,0.0,100.0,2.0,100.0,165.0,100.0,1561.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,1
8001563222016,0,84.0,232065704.0,98.0,0.0,100.0,1.0,100.0,0.0,91.0,1214525418.0,75.0,22716.0,100.0,0.0,100.0,1.0,100.0,2.0,94.0,13841.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,2
8001563222016,0,78.0,63033424.0,99.0,0.0,100.0,1.0,100.0,0.0,96.0,4172789957.0,85.0,13709.0,100.0,0.0,100.0,1.0,100.0,38.0,97.0,6274.0,41.0,41.0,100.0,0.0,100.0,0.0,200.0,0.0,30
4000787030016,0,118.0,185756416.0,92.0,0.0,100.0,15.0,100.0,0.0,85.0,400661199.0,67.0,29128.0,100.0,0.0,100.0,15.0,100.0,0.0,96.0,8231.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,33
12000138625024,0,83.0,198153344.0,95.0,0.0,100.0,4.0,100.0,0.0,76.0,44278602.0,87.0,11666.0,100.0,0.0,100.0,3.0,100.0,201.0,99.0,3222.0,43.0,43.0,100.0,0.0,100.0,0.0,200.0,0.0,24
4000787030016,0,119.0,213829112.0,92.0,0.0,100.0,8.0,100.0,0.0,84.0,323577701.0,68.0,28132.0,100.0,0.0,100.0,7.0,100.0,1.0,84.0,33773.0,23.0,23.0,100.0,40.0,100.0,40.0,200.0,0.0,14
500107862016,0,100.0,0.0,100.0,1996.0,100.0,5.0,100.0,0.0,100.0,0.0,78.0,8947.0,100.0,0.0,100.0,5.0,100.0,1.0,100.0,164.0,100.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,26
12000138625024,0,82.0,145232176.0,98.0,0.0,100.0,2.0,100.0,88.0,75.0,34329592.0,88.0,10634.0,100.0,0.0,100.0,1.0,100.0,184.0,100.0,1154.0,36.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0,29
4000787030016,0,114.0,68843120.0,94.0,0.0,100.0,6.0,100.0,8.0,87.0,540819434.0,67.0,29650.0,100.0,0.0,100.0,6.0,100.0,0.0,99.0,3566.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,36.0,3
12000138625024,0,72.0,15084640.0,89.0,0.0,100.0,10.0,100.0,0.0,80.0,13194436860.0,98.0,2077.0,100.0,0.0,100.0,10.0,100.0,10.0,100.0,220.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,28
4000787030016,0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,10.0,100.0,0.0,97.0,24913.0,100.0,0.0,100.0,3.0,100.0,264.0,100.0,264.0,230.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,19
4000787030016,0,118.0,197921384.0,92.0,0.0,100.0,14.0,100.0,0.0,85.0,349231351.0,68.0,28139.0,100.0,0.0,100.0,13.0,100.0,0.0,83.0,35344.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,24
12000138625024,0,72.0,15559776.0,96.0,0.0,100.0,3.0,100.0,459.0,88.0,566932219.0,95.0,5049.0,100.0,0.0,100.0,3.0,100.0,52.0,99.0,2264.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,12
500107862016,0,100.0,0.0,100.0,1386.0,100.0,6.0,100.0,0.0,100.0,0.0,56.0,17689.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,819.0,100.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,23
8001563222016,0,64.0,2526928.0,94.0,0.0,100.0,3.0,98.0,9376.0,96.0,3933974355.0,78.0,19611.0,100.0,0.0,100.0,3.0,100.0,1.0,94.0,12881.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,7
8001563222016,0,83.0,203106584.0,99.0,0.0,100.0,1.0,100.0,0.0,84.0,249920950.0,84.0,14327.0,100.0,0.0,100.0,1.0,100.0,67.0,98.0,5110.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,2
12000138625024,0,84.0,226651424.0,94.0,0.0,100.0,5.0,97.0,12144.0,81.0,137960594.0,87.0,11552.0,100.0,0.0,100.0,4.0,100.0,118.0,99.0,3599.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,8
4000787030016,0,116.0,109236520.0,92.0,0.0,100.0,12.0,100.0,0.0,86.0,414112251.0,68.0,28155.0,100.0,0.0,100.0,11.0,100.0,0.0,84.0,33025.0,20.0,20.0,100.0,24.0,100.0,24.0,200.0,0.0,22
12000138625024,0,76.0,36280672.0,94.0,0.0,100.0,5.0,100.0,424.0,90.0,924877111.0,89.0,9821.0,100.0,0.0,100.0,4.0,100.0,163.0,100.0,503.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,17
6001175126016,0,200.0,0.0,207.0,8616.0,100.0,11.0,200.0,0.0,100.0,0.0,51.0,35961.0,100.0,0.0,100.0,11.0,200.0,2.0,200.0,1277.0,129.0,23.0,200.0,0.0,100.0,0.0,200.0,0.0,22
4000787030016,0,118.0,181948976.0,93.0,0.0,100.0,7.0,100.0,0.0,87.0,499951195.0,66.0,30317.0,100.0,0.0,100.0,7.0,100.0,0.0,94.0,12538.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,29
4000787030016,0,117.0,150060952.0,93.0,0.0,100.0,16.0,100.0,0.0,84.0,253744832.0,57.0,37673.0,100.0,0.0,100.0,16.0,100.0,1.0,32.0,137644.0,27.0,27.0,100.0,160.0,100.0,160.0,200.0,0.0,8
4000787030016,0,118.0,192279464.0,93.0,0.0,100.0,7.0,100.0,8.0,85.0,389501827.0,70.0,26653.0,100.0,0.0,100.0,7.0,100.0,0.0,97.0,7584.0,32.0,32.0,100.0,24.0,100.0,24.0,200.0,0.0,18
12000138625024,0,84.0,225782568.0,91.0,0.0,100.0,7.0,100.0,0.0,85.0,336778729.0,89.0,9818.0,100.0,0.0,100.0,6.0,100.0,113.0,100.0,477.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,4
12000138625024,0,75.0,34959672.0,91.0,0.0,100.0,7.0,100.0,208.0,90.0,984446720.0,89.0,9818.0,100.0,0.0,100.0,6.0,100.0,145.0,100.0,507.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,23
12000138625024,0,80.0,108909096.0,98.0,0.0,100.0,2.0,100.0,0.0,90.0,923881552.0,93.0,6986.0,100.0,0.0,100.0,2.0,100.0,62.0,100.0,476.0,32.0,32.0,100.0,96.0,100.0,96.0,200.0,0.0,28
8001563222016,0,80.0,100160328.0,99.0,0.0,100.0,1.0,100.0,0.0,96.0,3653609432.0,86.0,13047.0,100.0,0.0,100.0,1.0,100.0,30.0,98.0,5245.0,43.0,43.0,100.0,0.0,100.0,0.0,200.0,0.0,8
12000138625024,0,77.0,48038584.0,98.0,0.0,100.0,2.0,100.0,0.0,82.0,171772643.0,99.0,1704.0,100.0,0.0,100.0,2.0,100.0,13.0,100.0,746.0,31.0,31.0,100.0,56.0,100.0,56.0,200.0,0.0,2
4000787030016,0,117.0,121221744.0,94.0,0.0,100.0,6.0,100.0,0.0,90.0,980891486.0,73.0,24388.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,1787.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0,24
12000138625024,0,84.0,237068696.0,97.0,0.0,100.0,3.0,100.0,0.0,87.0,544345686.0,87.0,11611.0,100.0,0.0,100.0,2.0,100.0,109.0,100.0,569.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,16
4000787030016,0,117.0,132019072.0,94.0,0.0,100.0,6.0,100.0,0.0,86.0,410674213.0,68.0,28663.0,100.0,0.0,100.0,6.0,100.0,0.0,97.0,6147.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0,17
8001563222016,0,77.0,49801576.0,95.0,0.0,100.0,4.0,100.0,1760.0,96.0,4060924225.0,82.0,15952.0,100.0,0.0,100.0,4.0,100.0,12.0,93.0,14232.0,40.0,40.0,100.0,0.0,100.0,0.0,200.0,0.0,10
12000138625024,1,83.0,202857336.0,94.0,0.0,100.0,5.0,100.0,0.0,80.0,98390985.0,87.0,11532.0,100.0,0.0,100.0,4.0,100.0,142.0,99.0,3433.0,39.0,39.0,100.0,8.0,100.0,8.0,200.0,0.0,0
4000787030016,1,116.0,112411720.0,96.0,0.0,100.0,4.0,100.0,0.0,87.0,581130920.0,63.0,33049.0,100.0,0.0,100.0,4.0,100.0,0.0,81.0,39172.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,0
8001563222016,0,81.0,138599528.0,98.0,0.0,100.0,2.0,100.0,192.0,95.0,3452050556.0,86.0,13054.0,100.0,0.0,100.0,2.0,100.0,42.0,98.0,5694.0,40.0,40.0,100.0,0.0,100.0,0.0,200.0,0.0,33
12000138625024,0,83.0,205438032.0,98.0,0.0,100.0,2.0,100.0,0.0,83.0,205581593.0,88.0,11328.0,100.0,0.0,100.0,1.0,100.0,196.0,100.0,757.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,19
8001563222016,0,75.0,180542096.0,98.0,0.0,100.0,1.0,100.0,1416.0,95.0,3362653960.0,83.0,15161.0,100.0,0.0,100.0,1.0,100.0,0.0,92.0,17276.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,5
4000787030016,0,107.0,13064176.0,92.0,0.0,100.0,17.0,100.0,0.0,88.0,690130755.0,71.0,25678.0,100.0,0.0,100.0,17.0,100.0,0.0,93.0,15196.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0,19
4000787030016,0,100.0,0.0,100.0,423.0,100.0,6.0,100.0,0.0,100.0,0.0,98.0,17696.0,100.0,0.0,100.0,6.0,100.0,253.0,100.0,253.0,193.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,8
4000787030016,0,100.0,0.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,97.0,23808.0,100.0,0.0,100.0,3.0,100.0,3.0,100.0,3.0,230.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,20
12000138625024,0,83.0,181843192.0,95.0,0.0,100.0,4.0,99.0,4528.0,80.0,112155593.0,88.0,11167.0,100.0,0.0,100.0,3.0,100.0,162.0,99.0,2620.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,17
4000787030016,0,105.0,9066448.0,91.0,0.0,100.0,10.0,100.0,0.0,85.0,386363706.0,67.0,28966.0,100.0,0.0,100.0,10.0,100.0,0.0,93.0,14725.0,23.0,23.0,100.0,16.0,100.0,16.0,200.0,0.0,32
4000787030016,0,111.0,34531328.0,94.0,0.0,100.0,6.0,100.0,16.0,87.0,545662311.0,64.0,31600.0,100.0,0.0,100.0,6.0,100.0,0.0,75.0,51732.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,32
500107862016,0,200.0,0.0,100.0,0.0,100.0,5.0,200.0,0.0,200.0,0.0,69.0,22701.0,100.0,0.0,100.0,5.0,200.0,1.0,195.0,16151.0,111.0,32.0,200.0,0.0,100.0,0.0,200.0,0.0,2
4000787030016,0,117.0,152802816.0,92.0,0.0,100.0,9.0,99.0,656.0,83.0,210447987.0,70.0,26660.0,100.0,0.0,100.0,9.0,100.0,0.0,96.0,9527.0,28.0,28.0,100.0,8.0,100.0,8.0,200.0,0.0,30
4000787030016,0,117.0,154260392.0,93.0,0.0,100.0,7.0,100.0,272.0,86.0,420347944.0,67.0,29645.0,100.0,0.0,100.0,7.0,100.0,0.0,96.0,9410.0,22.0,22.0,100.0,80.0,100.0,80.0,200.0,0.0,22
500107862016,0,100.0,0.0,100.0,1455.0,100.0,11.0,100.0,0.0,100.0,0.0,83.0,6969.0,100.0,0.0,100.0,11.0,100.0,5.0,100.0,374.0,100.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,30
12000138625024,0,100.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,100.0,2513.0,100.0,0.0,100.0,1.0,100.0,88.0,100.0,88.0,181.0,33.0,100.0,11.0,100.0,0.0,200.0,0.0,21
4000787030016,0,111.0,35581424.0,95.0,0.0,100.0,5.0,100.0,0.0,87.0,510790194.0,65.0,30717.0,100.0,0.0,100.0,5.0,100.0,1.0,90.0,21183.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,18
12000138625024,0,79.0,86101128.0,96.0,0.0,100.0,3.0,100.0,0.0,78.0,60589060.0,99.0,923.0,100.0,0.0,100.0,3.0,100.0,14.0,100.0,1273.0,28.0,28.0,100.0,8.0,100.0,8.0,200.0,0.0,14
12000138625024,0,79.0,73450064.0,92.0,0.0,100.0,7.0,100.0,0.0,87.0,493610723.0,87.0,11797.0,100.0,0.0,100.0,6.0,100.0,143.0,100.0,1558.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,28
12000138625024,0,76.0,43873304.0,95.0,0.0,100.0,4.0,100.0,0.0,90.0,984550765.0,92.0,7701.0,100.0,0.0,100.0,4.0,100.0,70.0,100.0,470.0,35.0,35.0,100.0,8.0,100.0,8.0,200.0,0.0,12
4000787030016,0,117.0,146629304.0,92.0,0.0,100.0,8.0,100.0,0.0,87.0,549442533.0,67.0,29152.0,100.0,0.0,100.0,8.0,100.0,1.0,96.0,9024.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,25
12000138625024,0,79.0,78115120.0,96.0,0.0,100.0,3.0,100.0,0.0,90.0,977039582.0,92.0,7679.0,100.0,0.0,100.0,3.0,100.0,72.0,100.0,427.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,15
